id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
waves,120,WAVES,Waves,114103804.0000000000000000,,436955476.4662627921972340,66142105.2722110466497663,3.8294558213524835,9.7868295189602406,3.6464928499692758,http://wavesexplorer.com/
dash,121,DASH,Dash,11713500.8761589000000000,18900000.0000000000000000,434461709.3455392237697647,30017194.5365442193219996,37.0906797155598313,1.3299895666375045,35.9257459701543299,https://explorer.dash.org
harmony,122,ONE,Harmony,13852582319.7629070000000000,,433827870.2671617294441299,21756161.1886243434603777,0.0313174728186410,0.4883640164387186,0.0307237995672502,https://explorer.harmony.one
gas,123,GAS,Gas,67123316.0000000000000000,,430762815.2713742116915876,892602.9707215441955016,6.4174841313169661,0.6160917519410067,6.4555115591381813,https://neotracker.io/asset/602c79718b16e442de58778e148d0b1084e3b2dffd5de6b7b16cee7969282de7
decred,124,DCR,Decred,15930869.5515180100000000,21000000.0000000000000000,420582270.8339120239170612,2585570.4263128491198849,26.4004591509467142,6.5917196909451331,25.5757207713539241,https://mainnet.decred.org/
reserve-rights,125,RSR,Reserve Rights,50600000000.0000000000000000,100000000000.0000000000000000,419728040.5020186000000000,173576410.7613800587586881,0.0082950205632810,31.3947600694676785,0.0084828485638035,https://etherscan.io/token/0x8762db106b2c2a0bccb3a80d1ed41273552616e8
fei-protocol,126,FEI,Fei Protocol,424996177.7889055600000000,,414060745.6204864795558201,135206.0882507520597629,0.9742693399613333,-0.9556228322361935,0.9377158251190227,https://etherscan.io/token/0x956F47F50A910163D8BF957Cf5846D573E7f87CA
sushiswap,127,SUSHI,SushiSwap,236111192.3506651200000000,,410358359.4629975648581701,14255950.8357054769646940,1.7379877479655682,0.0689421166628907,1.7290394721839581,https://etherscan.io/token/0x6b3595068778dd592e39a122f4f5a5cf09c90fe2
kadena,128,KDA,Kadena,267147544.2056000000000000,1000000000.0000000000000000,391645889.6470736755677644,2637555.5511606848142461,1.4660284106735349,-5.3736833544817211,1.4945278618144002,https://explorer.chainweb.com/mainnet
kusama,129,KSM,Kusama,8470098.0572620600000000,,391439568.3948481759734503,13615678.6164410274743802,46.2142900529040781,1.7268566117466057,45.2119322051937305,https://kusama.subscan.io/
aragon,130,ANT,Aragon,43179247.4042391800000000,,384931629.6834893686525396,2424990.5956012730670196,8.9147368892237384,-0.3689284651549171,8.8877652375076915,https://etherscan.io/token/Aragon
ravencoin,131,RVN,Ravencoin,13638061257.3639180000000000,21000000000.0000000000000000,365651597.9571317369949365,7245266.0560594869021465,0.0268111127422673,2.9043624971162139,0.0262875907231241,https://ravencoin.network/
telcoin,132,TEL,Telcoin,87649370413.9700000000000000,100000000000.0000000000000000,349226485.5767315828514053,1165220.8374166500399979,0.0039843581753905,-8.0333001138603575,0.0041263129882920,https://etherscan.io/token/0x85e076361cc813a908ff672f9bad1541474402b2
audius,133,AUDIO,Audius,1203028768.0000000000000000,,343671897.5147278503415424,4481606.1666906134610928,0.2856722188664468,3.5366260727811182,0.2790178003174603,https://etherscan.io/token/0x18aaa7115705e8be94bffebde57af9bfc265b998
chromia,134,CHR,Chromia,797434439.3262040000000000,978064789.0000000000000000,335993587.4079623570913039,17514291.0429597731748473,0.4213432112260686,9.7103184188953342,0.4135615521828036,https://etherscan.io/token/0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2
api3,135,API3,API3,86421978.0000000000000000,,330214255.7416740174613698,3403727.8671373264419065,3.8209523015276741,4.5422528585202489,3.7456993517075026,https://etherscan.io/token/0x0b38210ea11411557c13457D4dA7dC6ea731B88a
just,136,JST,JUST,8902080000.0000000000000000,9900000000.0000000000000000,324859621.9921416175680000,7300597.9906012051032855,0.0364925525261671,1.5749120926591315,0.0361826528855726,https://tronscan.org/#/token20/TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9
vethor-token,137,VTHO,VeThor Token,73932013092.0000000000000000,,312445931.1438460724178744,3306829.1023693169774355,0.0042261250313182,4.0108739612044825,0.0040787459839829,https://explore.veforge.com
uma,138,UMA,UMA,78716595.1349013700000000,,311729484.6432900476354077,11605949.9887479687438904,3.9601494971811275,1.7026345424965540,3.8806194793055693,https://etherscan.io/token/0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828
coti,139,COTI,COTI,1572639906.3600000000000000,2000000000.0000000000000000,311069463.0102047758087280,16894315.8913592506136334,0.1978008199793173,1.6981538429007825,0.1932152293573295,https://explorer.coti.io/
icon,140,ICX,ICON,985058801.7041712000000000,,307253874.2889078475672126,7232578.8412024243626425,0.3119142469031824,1.7133807379882474,0.3083813146294914,https://tracker.icon.foundation/
yearn-finance,141,YFI,yearn.finance,33276.8577502500000000,36666.0000000000000000,302709038.3032874736621184,10725323.1093477724567538,9096.6833640118350063,0.7465448241152047,9025.8580194351898328,https://etherscan.io/token/0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e
storj,142,STORJ,Storj,413769787.0660573000000000,,300740981.4046881193395616,11333943.4950909364756208,0.7268316605162754,0.7930087560755144,0.7192840831561968,https://etherscan.io/token/Storj
band-protocol,143,BAND,Band Protocol,140144496.2395350000000000,,300476307.0277887995893984,3555132.3978362750529559,2.1440464312934176,2.6899927117709698,2.0893433134579512,https://etherscan.io/token/0xba11d00c5f74255f56a5e366f4f77f5a186d7f55
mantra-dao,144,OM,MANTRA DAO,500205033.1781248500000000,888888888.0000000000000000,299934655.9658966295815705,94452279.4088620600823597,0.5996234265381508,-7.9319150261610164,0.6474542694823945,https://etherscan.io/token/0x3593d125a4f7849a1b059e64f4517a86dd60c95d
wax,145,WAXP,WAX,3422881683.4096127000000000,,296927613.0256256309045329,5714078.4746500699670837,0.0867478459640618,4.3013370342380782,0.0852349583498529,https://etherscan.io/token/0x39Bb259F66E1C59d5ABEF88375979b4D20D98022
ontology,146,ONT,Ontology,875249524.0000000000000000,1000000000.0000000000000000,294588086.0186734441104120,7189548.5007482168763531,0.3365761167996630,2.6066755363979780,0.3288041358572961,https://explorer.ont.io/
rlc,147,RLC,iExec RLC,72382548.0652573600000000,86999785.0000000000000000,288758858.0406587941957221,9142585.9841268054552522,3.9893436437236882,0.5774656024267441,3.9440618355413699,https://etherscan.io/token/RLC
balancer,148,BAL,Balancer,55566133.8141076600000000,96150704.0000000000000000,279076612.6767367575659162,4343454.9407912108493241,5.0224227154325091,0.8818386340540027,4.9645812629468329,https://etherscan.io/token/0xba100000625a3754423978a60c9317c58a424e3D
swissborg,149,BORG,SwissBorg,984204858.4420000000000000,985304868.0000000000000000,275300458.3974774385220994,1369961.8980256955706733,0.2797186541359683,-6.9909131282865660,0.2870712792444375,https://etherscan.io/token/0xba9d4199fab4f26efe3551d490e3821486f135ba
yield-guild-games,150,YGG,Yield Guild Games,314724794.2059918000000000,,268369512.0366578418835255,46998022.0574118860144756,0.8527116928099609,5.8895254596356174,0.8197937023313614,https://etherscan.io/token/0x25f8087ead173b73d6e8b84329989a8eea16cf73
marlin,151,POND,Marlin,8087375977.0000000000000000,,267831020.7254714517620571,8637188.0543940857349752,0.0331171719340323,1.7095754537771438,0.0325266716916527,https://etherscan.io/token/0x57b946008913b82e4df85f501cbaed910e58d26c
rsk-infrastructure-framework,152,RIF,Rootstock Infrastructure Framework,1000000000.0000000000000000,,250940918.7184685000000000,3362529.7271459477563808,0.2509409187184685,5.0843917149684145,0.2403898626122510,https://explorer.rsk.co/address/0x2acc95758f8b5f583470ba265eb685a8f45fc9d5
cartesi,153,CTSI,Cartesi,782012929.8305247000000000,1000000000.0000000000000000,244362014.2011826446073440,7716870.8978156960065097,0.3124782275072357,3.0317521867791300,0.3057692675883928,https://etherscan.io/token/0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d
celer-network,154,CELR,Celer Network,7743424106.9912000000000000,10000000000.0000000000000000,240976738.6429013807856992,6571610.1009155333403704,0.0311201782716943,4.3398919815638239,0.0303917922210967,https://etherscan.io/token/0x4f9254c83eb525f9fcf346490bbb3ed28a81c667
digibyte,155,DGB,DigiByte,16895289131.8282570000000000,21000000000.0000000000000000,239479090.2233164038385893,5171836.8922900648207170,0.0141743114518338,2.3704321653669974,0.0138329288901417,https://digiexplorer.info/
tellor,156,TRB,Tellor,2559758.0000000000000000,,235738330.9582739081376972,21695246.9422442118656380,92.0939912906899434,2.2012989352131674,92.3631968569999146,https://etherscan.io/token/0x0ba45a8b5d5575935b8158a88c631e9f9c95a2e5
iostoken,157,IOST,IOST,21315000000.0000000000000000,,235568318.7228057855000000,25848233.9389353555027887,0.0110517625485717,2.8115345626804745,0.0108786158538686,https://etherscan.io/token/0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab
lisk,158,LSK,Lisk,128900444.5219845500000000,,234114550.9296426384006249,3740433.6995897062311914,1.8162431619055693,0.8616310483157724,1.7966518379801585,https://explorer.lisk.io/
numeraire,159,NMR,Numeraire,6275918.9197747900000000,11000000.0000000000000000,224667845.6084272137100586,4898210.5200722946533013,35.7983983668943529,0.0537617951446292,35.4651757113223984,https://etherscan.io/token/0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671
vulcan-forged-pyr,160,PYR,Vulcan Forged (PYR),28100000.0000000000000000,50000000.0000000000000000,224292970.3966368666100000,1442777.1115722755846349,7.9819562418731981,0.0268040456728900,7.8655227916913159,https://etherscan.io/token/0x9534ad65fb398e27ac8f4251dae1780b989d136e
covalent,161,CQT,Covalent,634051477.3917460000000000,1000000000.0000000000000000,222803687.0328016170333300,583789.8359095170861007,0.3513968423342121,2.1222816038767374,0.3488539627476563,https://etherscan.io/token/0xd417144312dbf50465b1c641d016962017ef6240
phala-network,162,PHA,Phala Network,703891789.6446321000000000,,221305850.1633518104391678,11244932.2509072163333507,0.3144032270572166,-5.2581254827353526,0.3216373239999032,https://etherscan.io/token/0x6c5bA91642F10282b576d91922Ae6448C9d52f4E
horizen,163,ZEN,Horizen,14789112.5000000000000000,21000000.0000000000000000,210714537.5965561568709275,9774216.5364880649687505,14.2479501455246998,3.0957690751875980,14.0421333172751257,https://explorer.zensystem.io/
nano,164,XNO,Nano,133248297.0000000000000000,133248297.0000000000000000,207323819.6167900319555634,2172791.6168015296232314,1.5559209707332322,1.4676496113875244,,https://nano.org/en/explore/
prometeus,165,PROM,Prom,16450000.0000000000000000,,204263219.1789622479900000,243872.8929258490089864,12.4172169713654862,2.5978383330588628,12.0305026856560637,https://etherscan.io/token/0xfc82bb4ba86045af6f327323a46e80412b91b27d
syscoin,166,SYS,Syscoin,781803032.7913995000000000,,201387253.6978667170344694,2145981.8569335541150733,0.2575933390521917,1.5554904423201360,0.2542558690700092,https://chainz.cryptoid.info/sys/
power-ledger,167,POWR,Powerledger,512375110.2000300000000000,,198740482.9414603814389167,6614787.8987729997248695,0.3878808298550501,0.4912037658059788,0.3872207107457364,https://etherscan.io/token/0x595832f8fc6bf59c85c527fec3740a1b7a361269
hive-blockchain,168,HIVE,Hive,500749242.9450000000000000,,198469954.7128068342002310,3937196.9139302747901602,0.3963459905512146,1.9705425373758744,0.3919883015969481,https://hiveblocks.com/
braintrust,169,BTRST,Braintrust,224274024.0000000000000000,250000000.0000000000000000,194158154.0575225834202736,187027.6883853626920414,0.8657184215748614,-3.4104515139950662,0.8882399364289217,https://etherscan.io/token/0x799ebfabe77a6e34311eeee9825190b9ece32824
oraichain-token,170,ORAI,Oraichain,12706080.0000000000000000,19779272.0000000000000000,192621325.4707855011444960,2089971.9540327719172532,15.1597759081310287,-5.7956584200320386,15.4544686505995643,https://etherscan.io/token/0x4c11249814f11b9346808179cf06e71ac328c1b5
moonriver,171,MOVR,Moonriver,8902708.0000000000000000,,191311979.7839865183853276,12139767.3330993207380878,21.4891895571534547,1.1001506580015099,21.1733035576348064,https://moonriver.subscan.io/
dent,172,DENT,Dent,99999999999.9999400000000000,100000000000.0000000000000000,183281510.0946398900310939,4979371.0844240207427249,0.0018328151009464,2.2209552787380282,0.0018039067301511,https://etherscan.io/token/0x3597bfd533a99c9aa083587b074434e61eb0a258
lcx,173,LCX,LCX,771584751.0000000000000000,950000000.0000000000000000,181814503.5574530321656403,1166951.1463716519305978,0.2356377615314653,-2.3240387705262446,0.2456161304181432,https://etherscan.io/token/0x037a54aab062628c9bbae1fdb1583c195585fe41
wilder-world,174,WILD,Wilder World,259005884.2416799000000000,500000000.0000000000000000,180436677.0507706933905944,1294953.5242213479477063,0.6966508794927770,19.2464862512005246,0.6449945768767871,https://etherscan.io/token/0x2a3bff78b79a009976eea096a51a948a3dc00e34
paxos-standard,175,USDP,Pax Dollar,179387756.9806834200000000,,179537130.2507532592077284,1888854.7974308070305488,1.0008326837493482,-0.0379482980810301,,https://etherscan.io/token/0x8e870d67f660d95d5be530380d0ec0bd388289e1
dusk-network,176,DUSK,Dusk,421164409.3163250700000000,,178113800.2098297800683493,65037719.0728519318193028,0.4229080052109849,6.2976038043876728,0.4274109909135074,https://etherscan.io/token/0x940a2db1b7008b6c776d4faaca729d6d4a4aa551
status,177,SNT,Status,3876517862.9139200000000000,,174818304.8774926632795756,563040.3671559720352383,0.0450967365712290,1.2248014070030697,0.0447656443171303,https://etherscan.io/token/StatusNetwork
kyber-network,178,KNC,Kyber Network,205045092.1153011300000000,226000000.0000000000000000,174812597.0438737048820974,12042284.5867898841530554,0.8525568461086254,3.2495698566321737,0.8292778022915199,https://etherscan.io/token/KyberNetwork
secret,179,SCRT,Secret,271355294.7560388000000000,,173602748.1119718142426567,418365.8230006876347801,0.6397617863622262,5.3045076355303522,0.5987494366051657,https://www.puzzle.report/
arcblock,180,ABT,Arcblock,98554305.4402932700000000,,171134064.5168466342544079,1731715.2765616246771094,1.7364443263265048,8.1751149038545116,1.7661732556653068,https://etherscan.io/token/0xb98d4c97425d9908e66e53a6fdf673acca0be986
gamercoin,181,GHX,GamerCoin,649965123.3557609000000000,,159285197.3491787864118401,11201223.6965425882231218,0.2450672991910574,-6.1197912207694451,0.2527618996070233,https://etherscan.io/token/0x728f30fa2f100742c7949d1961804fa8e0b1387d
pundix-new,182,PUNDIX,Pundi X (New),258491637.2300000000000000,258526640.0000000000000000,158965424.7418476468079287,2202165.8532358177160144,0.6149731822867593,-0.4553076263295947,0.6095995484052133,https://pundix.com/
dodo,183,DODO,DODO,614617713.3500000000000000,1000000000.0000000000000000,156326007.2004457430345650,10732256.2205632198484474,0.2543467326191824,6.3399396980748796,0.2436280093686314,https://etherscan.io/token/0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd
wink,184,WIN,WINkLink,961737300000.0000000000000000,999000000000.0000000000000000,152601947.6777990807400000,6785827.0466690425962129,0.0001586732132338,4.6145973133954818,0.0001549215946219,https://github.com/winkchain/wink
telos,185,TLOS,Telos,375573674.9800000000000000,,151787584.1741101956709551,1745559.2521574462314289,0.4041486245866225,15.9430627208870439,0.3822801150514538,https://etherscan.io/token/0x7825e833d495f3d1c28872415a4aee339d26ac88
sun-token,186,SUN,Sun (New),9865404222.0000000000000000,,150034714.8369163261124232,2342061.2566932214535827,0.0152081669904956,0.1003292576480702,0.0152341101546070,https://tronscan.org/#/token20/TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S
civic,187,CVC,Civic,1000000000.0000000000000000,,147052204.7504915000000000,13835623.2175936281664090,0.1470522047504915,7.3955687908807816,0.1435217255460326,https://etherscan.io/token/civic
orchid,188,OXT,Orchid,979779107.8279902000000000,,145153784.7805970951341199,4190454.4343197504908749,0.1481494998422443,5.0086373324742335,0.1452318285977860,https://etherscan.io/token/0x4575f41308EC1483f3d399aa9a2826d74Da13Deb
omg,189,OMG,OMG Network,140245398.2451327700000000,140245399.0000000000000000,144328905.3789445331414573,10755245.4482094445432166,1.0291168707487590,0.4021817843376732,1.0307010688910700,https://etherscan.io/token/OmiseGo
bluzelle,190,BLZ,Bluzelle,426504176.7280512000000000,,143847877.7272137746355550,2648350.1413477324564560,0.3372719086381526,0.8769406141615258,0.3348795010694646,https://etherscan.io/token/0x5732046a883704404f284ce41ffadd5b007fd668
gemini-dollar,191,GUSD,Gemini Dollar,142238998.1000000000000000,148548675.9800000000000000,143778368.6176712448648006,161703.0010799996130871,1.0108224223893155,-0.0388942348138178,1.0117034583436266,https://etherscan.io/token/0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd
alpha-finance-lab,192,ALPHA,Stella,870000000.0000001000000000,1000000000.0000000000000000,141512076.5611757202657559,3614225.9611327344426875,0.1626575592657192,4.7374961271359309,0.1579284259211195,https://etherscan.io/token/0xa1faa113cbe53436df28ff0aee54275c13b40975
xyo,193,XYO,XYO,13476747692.0000000000000000,13931216938.0000000000000000,141294491.8989301738030940,868339.6269498276808757,0.0104843167749445,-2.3176267787860199,0.0106876843633405,https://etherscan.io/token/0x55296f69f40ea6d20e478533c15a6b08b654e758
ergo,194,ERG,Ergo,74087652.0000000000000000,97739924.0000000000000000,140594894.8186730139209580,240330.1716331551515266,1.8976832309204915,-1.5842752695869272,1.9010341813357218,http://www.wavesgo.com/assets.html?725Yv9oceWsB4GsYwyy4A52kEwyVrL5avubkeChSnL46
steem,195,STEEM,Steem,458074568.6690000000000000,,140113890.2371376024201802,196393.2597218414409407,0.3058757237806460,1.1519544564196878,0.3033130126056366,http://steemd.com/
